ACSSF,CO,060,00,0000089,,,,,08,009,90475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0800990475,"Campo CCD, Baca County, Colorado",,,
ACSSF,CO,060,00,0000090,,,,,08,009,92964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0800992964,"Pritchett CCD, Baca County, Colorado",,,
ACSSF,CO,060,00,0000091,,,,,08,009,93477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0800993477,"Springfield CCD, Baca County, Colorado",,,
ACSSF,CO,060,00,0000092,,,,,08,009,93762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0800993762,"Walsh CCD, Baca County, Colorado",,,
ACSSF,CO,060,00,0000093,,,,,08,011,92185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0801192185,"Las Animas CCD, Bent County, Colorado",,,
ACSSF,CO,060,00,0000094,,,,,08,011,92356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0801192356,"McClave CCD, Bent County, Colorado",,,
ACSSF,CO,060,00,0000095,,,,,08,011,93388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0801193388,"South Bent CCD, Bent County, Colorado",,,
ACSSF,CO,060,00,0000096,,,,,08,013,90228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0801390228,"Bald Mountain CCD, Boulder County, Colorado",,,
ACSSF,CO,060,00,0000097,,,,,08,013,90342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0801390342,"Boulder CCD, Boulder County, Colorado",,,
ACSSF,CO,060,00,0000098,,,,,08,013,92052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0801392052,"Lafayette-Louisville CCD, Boulder County, Colorado",,,
ACSSF,CO,060,00,0000099,,,,,08,013,92318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0801392318,"Longmont CCD, Boulder County, Colorado",,,
ACSSF,CO,060,00,0000100,,,,,08,013,93686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0801393686,"Upper St. Vrain CCD, Boulder County, Colorado",,,
ACSSF,CO,060,00,0000101,,,,,08,014,90408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0801490408,"Broomfield CCD, Broomfield County, Colorado",,,
ACSSF,CO,060,00,0000102,,,,,08,015,90437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0801590437,"Buena Vista CCD, Chaffee County, Colorado",,,
ACSSF,CO,060,00,0000103,,,,,08,015,93173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0801593173,"Salida CCD, Chaffee County, Colorado",,,
ACSSF,CO,060,00,0000104,,,,,08,017,90646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0801790646,"Cheyenne Wells CCD, Cheyenne County, Colorado",,,
ACSSF,CO,060,00,0000105,,,,,08,017,92014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0801792014,"Kit Carson CCD, Cheyenne County, Colorado",,,
ACSSF,CO,060,00,0000106,,,,,08,019,91463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0801991463,"Georgetown CCD, Clear Creek County, Colorado",,,
ACSSF,CO,060,00,0000107,,,,,08,019,91843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0801991843,"Idaho Springs CCD, Clear Creek County, Colorado",,,
ACSSF,CO,060,00,0000108,,,,,08,021,90095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0802190095,"Antonito CCD, Conejos County, Colorado",,,
ACSSF,CO,060,00,0000109,,,,,08,021,92071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0802192071,"La Jara CCD, Conejos County, Colorado",,,
ACSSF,CO,060,00,0000110,,,,,08,021,92375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0802192375,"Manassa CCD, Conejos County, Colorado",,,
ACSSF,CO,060,00,0000111,,,,,08,021,93825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0802193825,"West Conejos CCD, Conejos County, Colorado",,,
ACSSF,CO,060,00,0000112,,,,,08,023,90323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0802390323,"Blanca CCD, Costilla County, Colorado",,,
ACSSF,CO,060,00,0000113,,,,,08,023,93192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0802393192,"San Luis CCD, Costilla County, Colorado",,,
ACSSF,CO,060,00,0000114,,,,,08,025,92755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0802592755,"Ordway CCD, Crowley County, Colorado",,,
ACSSF,CO,060,00,0000115,,,,,08,025,93553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0802593553,"Sugar City CCD, Crowley County, Colorado",,,
ACSSF,CO,060,00,0000116,,,,,08,027,93819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0802793819,"Westcliffe CCD, Custer County, Colorado",,,
ACSSF,CO,060,00,0000117,,,,,08,029,90532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0802990532,"Cedaredge CCD, Delta County, Colorado",,,
ACSSF,CO,060,00,0000118,,,,,08,029,90988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0802990988,"Delta CCD, Delta County, Colorado",,,
ACSSF,CO,060,00,0000119,,,,,08,029,91786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0802991786,"Hotchkiss CCD, Delta County, Colorado",,,
ACSSF,CO,060,00,0000120,,,,,08,029,92831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0802992831,"Paonia CCD, Delta County, Colorado",,,
ACSSF,CO,060,00,0000121,,,,,08,031,91007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0803191007,"Denver CCD, Denver County, Colorado",,,
ACSSF,CO,060,00,0000122,,,,,08,033,91064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0803391064,"Dove Creek CCD, Dolores County, Colorado",,,
ACSSF,CO,060,00,0000123,,,,,08,033,93078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0803393078,"Rico CCD, Dolores County, Colorado",,,
ACSSF,CO,060,00,0000124,,,,,08,035,90513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0803590513,"Castle Rock CCD, Douglas County, Colorado",,,
ACSSF,CO,060,00,0000125,,,,,08,035,92850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0803592850,"Parker CCD, Douglas County, Colorado",,,
ACSSF,CO,060,00,0000126,,,,,08,035,93249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0803593249,"Sedalia CCD, Douglas County, Colorado",,,
ACSSF,CO,060,00,0000127,,,,,08,037,90247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0803790247,"Basalt CCD, Eagle County, Colorado",,,
ACSSF,CO,060,00,0000128,,,,,08,037,91140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0803791140,"Eagle-Gypsum CCD, Eagle County, Colorado",,,
ACSSF,CO,060,00,0000129,,,,,08,037,92489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0803792489,"Minturn-Red Cliff CCD, Eagle County, Colorado",,,
ACSSF,CO,060,00,0000130,,,,,08,039,90019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0803990019,"Agate CCD, Elbert County, Colorado",,,
ACSSF,CO,060,00,0000131,,,,,08,039,91190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0803991190,"Elizabeth CCD, Elbert County, Colorado",,,
ACSSF,CO,060,00,0000132,,,,,08,039,93325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0803993325,"Simla CCD, Elbert County, Colorado",,,
ACSSF,CO,060,00,0000133,,,,,08,041,90304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0804190304,"Black Forest-Peyton CCD, El Paso County, Colorado",,,
ACSSF,CO,060,00,0000134,,,,,08,041,90627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0804190627,"Cheyenne Mountain CCD, El Paso County, Colorado",,,
ACSSF,CO,060,00,0000135,,,,,08,041,90741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0804190741,"Colorado Springs CCD, El Paso County, Colorado",,,
ACSSF,CO,060,00,0000136,,,,,08,041,91197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0804191197,"Elsmere CCD, El Paso County, Colorado",,,
ACSSF,CO,060,00,0000137,,,,,08,041,91387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0804191387,"Fountain CCD, El Paso County, Colorado",,,
ACSSF,CO,060,00,0000138,,,,,08,041,92565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0804192565,"Monument CCD, El Paso County, Colorado",,,
ACSSF,CO,060,00,0000139,,,,,08,041,92907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0804192907,"Pikes Peak CCD, El Paso County, Colorado",,,
ACSSF,CO,060,00,0000140,,,,,08,041,93420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0804193420,"Southeastern El Paso CCD, El Paso County, Colorado",,,
ACSSF,CO,060,00,0000141,,,,,08,043,90494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0804390494,"Cañon City CCD, Fremont County, Colorado",,,
ACSSF,CO,060,00,0000142,,,,,08,043,90836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0804390836,"Cotopaxi CCD, Fremont County, Colorado",,,
ACSSF,CO,060,00,0000143,,,,,08,043,91311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0804391311,"Florence CCD, Fremont County, Colorado",,,
ACSSF,CO,060,00,0000144,,,,,08,043,92888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0804392888,"Penrose-Portland CCD, Fremont County, Colorado",,,
ACSSF,CO,060,00,0000145,,,,,08,045,91520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0804591520,"Glenwood Springs CCD, Garfield County, Colorado",,,
ACSSF,CO,060,00,0000146,,,,,08,045,92603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0804592603,"New Castle CCD, Garfield County, Colorado",,,
ACSSF,CO,060,00,0000147,,,,,08,045,93097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0804593097,"Rifle CCD, Garfield County, Colorado",,,
ACSSF,CO,060,00,0000148,,,,,08,045,93832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0804593832,"West Garfield CCD, Garfield County, Colorado",,,
ACSSF,CO,060,00,0000149,,,,,08,047,90570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0804790570,"Central City CCD, Gilpin County, Colorado",,,
ACSSF,CO,060,00,0000150,,,,,08,049,91577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0804991577,"Granby CCD, Grand County, Colorado",,,
ACSSF,CO,060,00,0000151,,,,,08,049,92033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0804992033,"Kremmling CCD, Grand County, Colorado",,,
ACSSF,CO,060,00,0000152,,,,,08,051,90893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0805190893,"Crested Butte CCD, Gunnison County, Colorado",,,
ACSSF,CO,060,00,0000153,,,,,08,051,91672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0805191672,"Gunnison CCD, Gunnison County, Colorado",,,
ACSSF,CO,060,00,0000154,,,,,08,051,93211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US0805193211,"Sapinero CCD, Gunnison County, Colorado",,,
